src_id,variant,role,channel,scenario,label,is_llm,attack,gen_model,text
35e804fd-c648-5b93-8c42-5f6d8aa8ee6c,a,train,sms,gov,phishing,1,paraphrase,claude-fable-5,Ban co mot khoan hoan tra an sinh chua nhan. Dang ky tai http://sim.example.com/x truoc khi qua han.
35e804fd-c648-5b93-8c42-5f6d8aa8ee6c,b,test,sms,gov,phishing,1,paraphrase,claude-fable-5,"Danh sach hoan tien an sinh co ten ban. Khai thong tin nhan tai http://sim.example.com/x, han nhan sap het."
88596340-0709-5dcb-9fb8-bd7b6d17e66e,a,train,sms,gov,phishing,1,paraphrase,claude-fable-5,Co quan quan ly can ban khai lai thong tin ho khau. Nop tai http://sim.example.com/x
88596340-0709-5dcb-9fb8-bd7b6d17e66e,b,test,sms,gov,phishing,1,paraphrase,claude-fable-5,Du lieu ho khau cua ban chua khop voi he thong. Dieu chinh o http://sim.example.com/x
37317cbe-52c7-5510-a38d-8bee245104e5,a,train,sms,tax,phishing,1,paraphrase,claude-fable-5,Ban duoc tra lai 3.200.000d tien thue. Khai tai khoan nhan tien tai http://sim.example.com/x
37317cbe-52c7-5510-a38d-8bee245104e5,b,test,sms,tax,phishing,1,paraphrase,claude-fable-5,Ket qua ra soat cho thay ban thua 3.200.000d thue. Cung cap so tai khoan o http://sim.example.com/x de nhan lai.
4d61f0ab-3de2-5bb6-8acb-78be1c18b43d,a,train,sms,tax,phishing,1,paraphrase,claude-fable-5,Ho so quyet toan cua ban con thieu giay to. Nop them tai http://sim.example.com/x truoc 5 gio chieu neu khong se bi truy thu.
4d61f0ab-3de2-5bb6-8acb-78be1c18b43d,b,test,sms,tax,phishing,1,paraphrase,claude-fable-5,Phan quyet toan thue cua ban chua du chung tu hop le. Bo sung o http://sim.example.com/x truoc 17h de tranh bi thu hoi.
fdaba926-bba8-57f2-945c-dc4e3f99667e,a,train,sms,tax,phishing,1,paraphrase,claude-fable-5,Quy dinh moi yeu cau xac nhan lai ma so thue. Cap nhat tai http://sim.example.com/x
fdaba926-bba8-57f2-945c-dc4e3f99667e,b,test,sms,tax,phishing,1,paraphrase,claude-fable-5,Ma so thue cua ban can duoc kiem tra lai theo huong dan vua ban hanh. Thuc hien o http://sim.example.com/x
326a4f2f-1e3c-5900-b035-604120bf68ce,a,train,sms,tax,phishing,1,paraphrase,claude-fable-5,Ban dang con khoan thue chua nop. Doi soat va tra tai http://sim.example.com/x de khong bi cuong che.
326a4f2f-1e3c-5900-b035-604120bf68ce,b,test,sms,tax,phishing,1,paraphrase,claude-fable-5,He thong ghi nhan no thue dung ten ban. Kiem tra va thanh toan o http://sim.example.com/x truoc khi bi ap dung bien phap manh.
fc8ba5cf-d122-5cf3-8ca3-660b93c2667f,a,train,sms,tax,phishing,1,paraphrase,claude-fable-5,Ban thuoc dien duoc giam tru thue. Dang ky huong tai http://sim.example.com/x truoc han.
fc8ba5cf-d122-5cf3-8ca3-660b93c2667f,b,test,sms,tax,phishing,1,paraphrase,claude-fable-5,"Ho so cua ban dat dieu kien mien giam. Lam thu tuc o http://sim.example.com/x, han dang ky sap het."
279c4d10-73f2-59d7-9924-5ecdbd8dc5f7,a,train,sms,tax,phishing,1,paraphrase,claude-fable-5,He thong thue vua doi phien ban. Dang nhap lai tai http://sim.example.com/x de du lieu duoc dong bo.
279c4d10-73f2-59d7-9924-5ecdbd8dc5f7,b,test,sms,tax,phishing,1,paraphrase,claude-fable-5,"Sau dot nang cap, tai khoan thue dien tu cua ban can vao lai mot lan tai http://sim.example.com/x de khop du lieu."
78ef9e77-6ad7-525c-b1b5-d388b219c9b3,a,train,sms,ecommerce,phishing,1,paraphrase,claude-fable-5,Don cua ban dang dung lai vi thieu thong tin nguoi nhan. Bo sung tai http://sim.example.com/x de duoc giao tiep.
78ef9e77-6ad7-525c-b1b5-d388b219c9b3,b,test,sms,ecommerce,phishing,1,paraphrase,claude-fable-5,Kien hang cua ban chua di duoc do ho so don khong day du. Khai lai o http://sim.example.com/x
88ed2f06-605d-5ceb-82ec-9bab6af2747e,a,train,sms,ecommerce,phishing,1,paraphrase,claude-fable-5,Ban trung phan thuong 2.000.000d trong dot tri an. Nhan tai http://sim.example.com/x trong 3 tieng.
88ed2f06-605d-5ceb-82ec-9bab6af2747e,b,test,sms,ecommerce,phishing,1,paraphrase,claude-fable-5,"Chuong trinh tri an vua quay trung ten ban voi voucher 2 trieu dong. Lay ma o http://sim.example.com/x, han 3 gio."
225be388-1334-5d2e-a914-b06a6781d4a1,a,train,sms,ecommerce,phishing,1,paraphrase,claude-fable-5,Don ban huy du dieu kien duoc tra lai tien. Xac nhan tai khoan nhan tai http://sim.example.com/x
225be388-1334-5d2e-a914-b06a6781d4a1,b,test,sms,ecommerce,phishing,1,paraphrase,claude-fable-5,San da duyet hoan tien cho don bi huy cua ban. Khai so nhan tien o http://sim.example.com/x
738c771b-e410-5a16-bb27-f413a87b3a18,a,train,sms,ecommerce,phishing,1,paraphrase,claude-fable-5,Diem tich luy cua ban het han trong hom nay. Doi qua tai http://sim.example.com/x truoc nua dem.
738c771b-e410-5a16-bb27-f413a87b3a18,b,test,sms,ecommerce,phishing,1,paraphrase,claude-fable-5,So diem thuong ban dang co sap bi xoa. Dung de doi qua o http://sim.example.com/x truoc 23h59.
9dff634c-cd96-5f92-8141-7b404e56071f,a,train,sms,ecommerce,phishing,1,paraphrase,claude-fable-5,Tai khoan mua sam cua ban vua bi dang nhap la. Khoa lai tai http://sim.example.com/x
9dff634c-cd96-5f92-8141-7b404e56071f,b,test,sms,ecommerce,phishing,1,paraphrase,claude-fable-5,Co truy cap dang ngo vao tai khoan mua hang cua ban. Bao ve ngay o http://sim.example.com/x
88713d72-7d28-519a-b2f4-5bc0492ff691,a,train,sms,ecommerce,phishing,1,paraphrase,claude-fable-5,Ban co ma giam 50% rieng trong dot flash sale. Kich hoat tai http://sim.example.com/x
88713d72-7d28-519a-b2f4-5bc0492ff691,b,test,sms,ecommerce,phishing,1,paraphrase,claude-fable-5,Uu dai giam mot nua danh cho tai khoan cua ban. Nhan ma o http://sim.example.com/x
74282801-ec6d-522d-8bf4-8def1fb3bd8f,a,train,sms,ecommerce,phishing,1,paraphrase,claude-fable-5,Don A83920 giao khong thanh cong. Chon lich giao lai va xac nhan dia chi tai http://sim.example.com/x
74282801-ec6d-522d-8bf4-8def1fb3bd8f,b,test,sms,ecommerce,phishing,1,paraphrase,claude-fable-5,Chuyen giao don #A83920 that bai. Dat lai thoi gian nhan va kiem tra dia chi o http://sim.example.com/x
706cad3a-8b3b-5cb5-9a5d-946583a3ede1,a,train,sms,delivery,phishing,1,paraphrase,claude-fable-5,Buu kien cua ban dang nam o kho vi dia chi khong dung. Sua lai tai http://sim.example.com/x de nhan trong hom nay.
706cad3a-8b3b-5cb5-9a5d-946583a3ede1,b,test,sms,delivery,phishing,1,paraphrase,claude-fable-5,Hang cua ban chua giao duoc do thong tin dia chi sai. Chinh o http://sim.example.com/x de duoc phat trong ngay.
f0371896-9b9c-562b-bed0-13eb21658199,a,train,sms,delivery,phishing,1,paraphrase,claude-fable-5,Don cua ban phat sinh 15.000d tien luu kho. Nop tai http://sim.example.com/x de khong bi tra hang.
f0371896-9b9c-562b-bed0-13eb21658199,b,test,sms,delivery,phishing,1,paraphrase,claude-fable-5,Kien hang cua ban dang bi tinh phi kho 15.000d. Thanh toan o http://sim.example.com/x truoc khi hang bi hoan.
788752de-f1c9-56e4-9aa3-fe198780a21f,a,train,sms,delivery,phishing,1,paraphrase,claude-fable-5,Shipper goi ban nhieu lan khong duoc. Chot lai gio giao tai http://sim.example.com/x
788752de-f1c9-56e4-9aa3-fe198780a21f,b,test,sms,delivery,phishing,1,paraphrase,claude-fable-5,Nguoi giao hang khong ket noi duoc voi ban. Xac nhan lich nhan o http://sim.example.com/x
cd6ef3d8-865f-53a8-9e00-71b91520be1b,a,train,sms,delivery,phishing,1,paraphrase,claude-fable-5,Hang gui tu nuoc ngoai cua ban dang bi giu o hai quan. Khai bo sung tai http://sim.example.com/x
cd6ef3d8-865f-53a8-9e00-71b91520be1b,b,test,sms,delivery,phishing,1,paraphrase,claude-fable-5,Kien quoc te dung ten ban chua thong quan. Hoan tat khai bao o http://sim.example.com/x
3f773d86-bf82-5c1a-96ef-06e5f9ab3041,a,train,sms,delivery,phishing,1,paraphrase,claude-fable-5,Van don cua ban can xac nhan dung nguoi nhan. Vao http://sim.example.com/x hoan tat.
3f773d86-bf82-5c1a-96ef-06e5f9ab3041,b,test,sms,delivery,phishing,1,paraphrase,claude-fable-5,He thong yeu cau kiem tra danh tinh nguoi nhan cho ma van don cua ban. Thuc hien tai http://sim.example.com/x
ab59524e-40ca-55cd-a5b2-3fc1ee138691,a,train,sms,delivery,phishing,1,paraphrase,claude-fable-5,Ban co buu pham uu tien dang cho. Chon gio nhan va xac nhan tai http://sim.example.com/x
ab59524e-40ca-55cd-a5b2-3fc1ee138691,b,test,sms,delivery,phishing,1,paraphrase,claude-fable-5,Mot kien uu tien sap giao cho ban. Dat khung gio o http://sim.example.com/x
4354f30e-28ba-5798-8ed3-d32a530798e2,a,train,sms,telecom,phishing,1,paraphrase,claude-fable-5,SIM cua ban chua chuan hoa nen sap bi khoa ca hai chieu. Cap nhat tai http://sim.example.com/x
4354f30e-28ba-5798-8ed3-d32a530798e2,b,test,sms,telecom,phishing,1,paraphrase,claude-fable-5,"Thong tin thue bao cua ban chua dung quy dinh, so se bi ngat lien lac hai chieu. Khai lai o http://sim.example.com/x"
66a248ff-4a7e-5002-936e-23483dba95e0,a,train,sms,telecom,phishing,1,paraphrase,claude-fable-5,Ban duoc cong 50GB data mien phi. Kich hoat tai http://sim.example.com/x trong mot ngay.
66a248ff-4a7e-5002-936e-23483dba95e0,b,test,sms,telecom,phishing,1,paraphrase,claude-fable-5,Goi 50GB tang them dang cho tai khoan cua ban. Nhan o http://sim.example.com/x truoc 24 tieng.
81298c97-c944-5a20-bf98-f7f32a06bac4,a,train,sms,telecom,phishing,1,paraphrase,claude-fable-5,Diem tich luy cua ban sap bi xoa. Doi qua tai http://sim.example.com/x
81298c97-c944-5a20-bf98-f7f32a06bac4,b,test,sms,telecom,phishing,1,paraphrase,claude-fable-5,So diem thuong tren thue bao cua ban het han den noi. Dung de doi qua o http://sim.example.com/x
ccead8ff-12d3-56c5-b8ae-863746fc0061,a,train,sms,telecom,phishing,1,paraphrase,claude-fable-5,Thue bao cua ban con no 120.000d cuoc. Tra tai http://sim.example.com/x de khong bi cat lien lac.
ccead8ff-12d3-56c5-b8ae-863746fc0061,b,test,sms,telecom,phishing,1,paraphrase,claude-fable-5,Ban dang co khoan cuoc 120.000d chua thanh toan. Nop o http://sim.example.com/x truoc khi so bi khoa.
b1b57c87-95a1-566a-aedf-75c70a487dfe,a,train,sms,telecom,phishing,1,paraphrase,claude-fable-5,Chuong trinh doi SIM 4G/5G khong mat phi dang mo. Dang ky tai http://sim.example.com/x
b1b57c87-95a1-566a-aedf-75c70a487dfe,b,test,sms,telecom,phishing,1,paraphrase,claude-fable-5,Ban duoc nang doi SIM len 4G/5G mien phi. Ghi danh o http://sim.example.com/x
e73849ec-4a87-5d56-b8ce-7dd2cddcdaf5,a,train,sms,social,phishing,1,paraphrase,claude-fable-5,Tai khoan mang xa hoi cua ban vua bi dang nhap tu may khac. Bao ve ngay tai http://sim.example.com/x
e73849ec-4a87-5d56-b8ce-7dd2cddcdaf5,b,test,sms,social,phishing,1,paraphrase,claude-fable-5,Co phien dang nhap la vao trang ca nhan cua ban. Khoa lai o http://sim.example.com/x
15d49bcd-586b-5ee1-863e-cce42a435628,a,train,sms,social,phishing,1,paraphrase,claude-fable-5,Trang cua ban bi danh gia vi pham quy tac cong dong va sap bi an. Gui khang nghi tai http://sim.example.com/x trong 12 tieng.
15d49bcd-586b-5ee1-863e-cce42a435628,b,test,sms,social,phishing,1,paraphrase,claude-fable-5,Chung toi nhan bao cao ve noi dung tren trang cua ban; trang co the bi khoa. Phan hoi o http://sim.example.com/x trong vong 12 gio.
824c1a61-0bf0-5d54-af97-32c33bebc4ef,a,train,sms,social,phishing,1,paraphrase,claude-fable-5,Ban duoc bat tinh nang kiem tien tren nen tang. Dang ky tai http://sim.example.com/x
824c1a61-0bf0-5d54-af97-32c33bebc4ef,b,test,sms,social,phishing,1,paraphrase,claude-fable-5,Tai khoan cua ban da du dieu kien bat kiem tien. Kich hoat o http://sim.example.com/x
fdddaa0f-a091-5dc3-bad7-1ad6abe4374c,a,train,sms,social,phishing,1,paraphrase,claude-fable-5,Ban vua bi nhac ten trong mot bai dang nhay cam. Xem tai http://sim.example.com/x
fdddaa0f-a091-5dc3-bad7-1ad6abe4374c,b,test,sms,social,phishing,1,paraphrase,claude-fable-5,Co tai khoan gan the ban vao noi dung khong phu hop. Kiem tra o http://sim.example.com/x
2f700985-35b2-5dc3-a2f5-ca1d17aae857,a,train,sms,social,phishing,1,paraphrase,claude-fable-5,Hoan tat xac minh danh tinh de duoc cap huy hieu chinh chu tai http://sim.example.com/x
2f700985-35b2-5dc3-a2f5-ca1d17aae857,b,test,sms,social,phishing,1,paraphrase,claude-fable-5,"De lay lai dau tich chinh chu, ban can xac thuc danh tinh o http://sim.example.com/x"
0ce69f65-b964-5df1-8918-7384033ad53b,a,train,email,bank,phishing,1,paraphrase,claude-fable-5,"Thua Quy khach, he thong an ninh cua chung toi ghi nhan mot phien truy cap khong binh thuong vao tai khoan cua Quy khach. Kinh de nghi Quy khach hoan tat buoc xac thuc danh tinh trong 02 tieng tai http://sim.example.com/x; qua khoang thoi gian nay mot so chuc nang se tam bi dung."
0ce69f65-b964-5df1-8918-7384033ad53b,b,test,email,bank,phishing,1,paraphrase,claude-fable-5,"Kinh thua Quy khach, chung toi phat hien hoat dong dang nhap dang ngo tren tai khoan cua Quy khach. De bao dam an toan tai san, Quy khach vui long xac nhan danh tinh tai http://sim.example.com/x trong vong hai gio, neu khong tai khoan se bi gioi han giao dich."
689ed820-7304-5f87-b5f0-7556a41d8552,a,train,email,bank,phishing,1,paraphrase,claude-fable-5,"Kinh gui Quy khach, he thong ghi nhan mot lenh chi 15.750.000 VND co dau hieu bat thuong. Neu day khong phai giao dich do Quy khach thuc hien, de nghi huy lenh va khai bao lai thong tin an toan tai http://sim.example.com/x."
689ed820-7304-5f87-b5f0-7556a41d8552,b,test,email,bank,phishing,1,paraphrase,claude-fable-5,"Thong bao an ninh: mot khoan giao dich tri gia 15.750.000 VND vua duoc khoi tao tu tai khoan cua Quy khach. Truong hop Quy khach khong nhan ra, vui long chan lenh nay va cap nhat bao mat tai http://sim.example.com/x."
cfe81eb9-41ae-5783-8a96-8dba8e145d65,a,train,email,bank,phishing,1,paraphrase,claude-fable-5,"Kinh gui Quy khach, the tin dung Quy khach dang su dung sap den ngay het hieu luc. De dich vu khong bi gian doan, kinh de nghi Quy khach khai bao lai thong tin the tai http://sim.example.com/x truoc thoi han."
cfe81eb9-41ae-5783-8a96-8dba8e145d65,b,test,email,bank,phishing,1,paraphrase,claude-fable-5,"Quy khach kinh men, thoi han su dung the tin dung cua Quy khach sap ket thuc. Vui long bo sung du lieu the tai http://sim.example.com/x de tiep tuc giao dich binh thuong."
bdb20e4a-16bc-5e6c-b8e2-4ef1d9358612,a,train,email,bank,phishing,1,paraphrase,claude-fable-5,"Kinh gui Quy khach, tai khoan cua Quy khach nam trong dien duoc hoan phi thuong nien dot nay. De nghi Quy khach xac nhan thong tin nhan hoan tai http://sim.example.com/x truoc 18 gio hom nay."
bdb20e4a-16bc-5e6c-b8e2-4ef1d9358612,b,test,email,bank,phishing,1,paraphrase,claude-fable-5,"Thong bao: chinh sach hoan phi duy tri the dang ap dung cho tai khoan cua Quy khach. Vui long khai bao tai khoan nhan tien tai http://sim.example.com/x, han chot 18h00 trong ngay."
a99f8fa3-333e-53eb-82b0-773364f8172b,a,train,email,bank,phishing,1,paraphrase,claude-fable-5,"Kinh gui Quy khach, he thong ngan hang dang trien khai chuan an ninh moi. Kinh de nghi Quy khach thuc hien lai buoc dinh danh tai khoan tai http://sim.example.com/x de tiep tuc su dung kenh truc tuyen."
a99f8fa3-333e-53eb-82b0-773364f8172b,b,test,email,bank,phishing,1,paraphrase,claude-fable-5,Thong bao: chung toi dang cap nhat tieu chuan bao mat cho toan bo khach hang. Quy khach vui long xac thuc lai thong tin chu tai khoan tai http://sim.example.com/x de khong bi gian doan dich vu ngan hang so.
2dcda735-4ae8-56d3-aee0-7957af80a277,a,train,email,gov,phishing,1,paraphrase,claude-fable-5,"Kinh gui Cong dan, qua ra soat he thong nhan thay ho so dich vu cong cua Quy vi con thieu mot so noi dung bat buoc. Kinh de nghi Quy vi bo sung tai http://sim.example.com/x truoc 17 gio de ho so duoc thu ly."
2dcda735-4ae8-56d3-aee0-7957af80a277,b,test,email,gov,phishing,1,paraphrase,claude-fable-5,"Thua Quy vi, ho so truc tuyen Quy vi da nop chua dat yeu cau ve thanh phan giay to. Vui long hoan thien tai http://sim.example.com/x truoc 17h00, qua han ho so se bi tra lai."
b36ad21c-e6b7-5d5e-ba3f-106996bdd665,a,train,email,gov,phishing,1,paraphrase,claude-fable-5,"Kinh gui Quy vi, theo quy dinh moi ban hanh, tai khoan dinh danh dien tu cua Quy vi phai duoc xac thuc lai. De nghi Quy vi thuc hien tai http://sim.example.com/x trong vong mot ngay."
b36ad21c-e6b7-5d5e-ba3f-106996bdd665,b,test,email,gov,phishing,1,paraphrase,claude-fable-5,Thong bao: du lieu dinh danh dien tu cua Quy vi chua dong bo voi co so du lieu moi. Vui long hoan tat xac thuc tai http://sim.example.com/x trong 24 gio toi.
43eb63e6-477e-5ab3-a4c8-9a0496d5fe1d,a,train,email,gov,phishing,1,paraphrase,claude-fable-5,"Kinh gui Quy vi, Quy vi co mot khoan tro cap an sinh dang cho buoc xac nhan cuoi. De duoc chi tra, de nghi Quy vi khai bao thong tin nhan tien tai http://sim.example.com/x."
43eb63e6-477e-5ab3-a4c8-9a0496d5fe1d,b,test,email,gov,phishing,1,paraphrase,claude-fable-5,Thong bao: danh sach huong ho tro an sinh co ten Quy vi nhung con thieu thong tin tai khoan. Vui long bo sung tai http://sim.example.com/x de duoc giai ngan.
7447b6bd-ab62-5db0-9aba-4b7b387c2e11,a,train,email,gov,phishing,1,paraphrase,claude-fable-5,"Kinh gui Quy vi, he thong ghi nhan Quy vi con nghia vu hanh chinh chua thuc hien xong. De nghi Quy vi tra cuu va xu ly tai http://sim.example.com/x nham tranh phat sinh che tai."
7447b6bd-ab62-5db0-9aba-4b7b387c2e11,b,test,email,gov,phishing,1,paraphrase,claude-fable-5,Thong bao: Quy vi dang co ho so hanh chinh o trang thai chua hoan tat. Vui long kiem tra va giai quyet tai http://sim.example.com/x de khong bi xu ly theo quy dinh.
89e679f4-eb52-52b1-be6e-dbd6535594b5,a,train,email,tax,phishing,1,paraphrase,claude-fable-5,"Kinh gui Nguoi nop thue, ket qua ra soat cho thay Quy vi thuoc dien duoc hoan mot khoan thue. De nghi Quy vi cung cap thong tin tai khoan tiep nhan tai http://sim.example.com/x."
89e679f4-eb52-52b1-be6e-dbd6535594b5,b,test,email,tax,phishing,1,paraphrase,claude-fable-5,Thong bao: he thong xac dinh Quy vi co so thue nop thua va du dieu kien nhan lai. Vui long khai bao so tai khoan nhan hoan tai http://sim.example.com/x.
68ca2cdd-9aee-5c07-ba64-e9dcac8e6bbf,a,train,email,tax,phishing,1,paraphrase,claude-fable-5,"Kinh gui Nguoi nop thue, ho so quyet toan cua Quy vi con thieu chung tu bat buoc. De nghi bo sung tai http://sim.example.com/x truoc 17 gio de tranh bi truy thu va xu phat."
68ca2cdd-9aee-5c07-ba64-e9dcac8e6bbf,b,test,email,tax,phishing,1,paraphrase,claude-fable-5,"Thong bao: phan quyet toan thue cua Quy vi chua day du giay to hop le. Vui long nop bo sung tai http://sim.example.com/x truoc 17h00, neu khong co quan se ap dung bien phap truy thu."
